Time QueueLength
983.820694988 10
984.061520964 9
984.093393361 10
984.124609815 9
985.054971889 10
985.269807899 11
985.611366956 12
986.534002948 13
987.262195009 14
987.56848991 13
988.598009013 14
989.247174139 13
989.342619886 14
989.423959899 15
989.423966861 16
989.468212942 15
990.374987006 14
992.85129019 13
993.229351093 12
993.262241896 11
993.415902978 12
994.469099313 13
994.889997457 12
995.044031107 13
995.295194255 14
995.524304738 13
996.408112929 12
996.448414076 13
996.683861896 12
996.924173889 11
997.07133117 12
997.23848236 11
997.6748674 10
998.32796735 9
998.47132595 8
999.6339834 7
999.883264129 6
1000.20774169 5
1000.35487605 4
1000.47991309 5
1001.1930091 4
1001.7546534 5
1002.46507093 4
1002.97433069 3
1003.46033885 4
1003.64779241 5
1003.78775168 6
1005.78265997 7
1006.1426861 8
1007.12072024 9
1008.83591993 8
1009.51472955 7
1009.67307265 6
1009.98718295 5
1010.53548168 6
1010.72300549 5
1011.08572109 4
1011.49384479 5
1011.50727055 6
1011.79000079 7
1012.1189595 8
1012.42460475 9
1012.56128539 10
1013.36453102 11
1013.95589489 12
1014.15599332 11
1014.32233483 12
1015.90618122 11
1017.27841569 12
1017.40738874 13
1017.96488823 12
1018.10807166 11
1018.21320335 12
1018.25452175 11
1019.3393481 12
1019.47604674 11
1020.43720799 12
1020.77353869 13
1020.80094789 14
1021.4901444 13
1024.19642602 12
1024.34594291 13
1024.99481635 12
1026.30293125 11
1027.16469616 10
1027.77352354 9
1027.9807133 8
1027.98813063 9
1028.16880656 8
1028.96394626 7
1029.37099165 6
1029.39724389 5
1029.62749386 6
1030.05167435 5
1030.71531319 4
1031.22973307 5
1032.49781631 4
1032.52748798 3
1032.93446082 4
1032.98314702 3
1034.29303965 2
1035.10418126 3
1035.33537302 2
1035.55321283 3
1035.6095324 2
1035.71480107 3
1035.83394232 4
1036.03471539 3
1036.07447707 4
1036.29885847 3
1036.5012212 2
1036.56957901 1
1036.87924764 2
1037.26564365 1
1038.01519257 0
1041.29284232 1
1041.68862134 0
1041.7967833 1
1042.01247984 0
1042.85138339 1
1043.61316552 2
1044.89565968 1
1045.48583331 0
1046.61449102 1
1046.96469659 2
1047.14557723 3
1047.27034852 2
1047.84361846 1
1049.38165682 2
1049.53883588 1
1049.57447151 0
1052.16877739 1
1052.37876786 2
1052.48744035 1
1052.7507106 2
1053.04304007 3
1053.2104713 4
1053.27207975 3
1053.33875394 4
1053.49134488 3
1053.52073983 4
1054.40628714 5
1054.43482853 4
1055.41030571 5
1055.60599231 4
1055.75944201 3
1056.86492364 4
1056.99105771 5
1058.04363788 4
1058.18514009 3
1059.17613616 2
1059.31314508 1
1060.83096892 2
1061.93272868 1
1062.86649808 0
1063.3107529 1
1063.3547563 2
1063.64930737 3
1063.852691 4
1063.93131307 5
1064.02059406 4
1064.22898412 3
1064.66817375 4
1064.83748949 5
1064.90767585 4
1065.16972553 3
1065.17025717 2
1065.45627947 1
1065.80594722 0
1067.4811715 1
1067.86093655 2
1068.12099033 3
1068.5394713 2
1068.54492981 3
1068.55374909 4
1068.99899941 3
1070.17415663 2
1070.75266176 3
1070.8580362 2
1071.08371748 3
1071.21027011 4
1072.13992783 5
1072.27403467 6
1073.79873644 5
1073.80565194 4
1074.38311897 5
1074.66594406 6
1075.56488543 5
1076.59319659 4
1076.80104354 5
1076.80534012 6
1077.10406031 7
1077.42177931 8
1077.62057011 7
1078.08464543 8
1078.52419165 7
1078.52969618 6
1078.82355351 7
1078.83147258 6
1079.02571289 7
1079.63794189 6
1080.34416764 5
1080.96734343 6
1081.51588612 5
1081.54255325 4
1081.8588376 3
1082.04041178 4
1082.05918857 3
1082.32617341 2
1082.47426319 1
1082.64738141 2
1082.88427572 3
1083.02158419 2
1083.3477691 3
1084.03537362 4
1084.16189302 3
1085.14780445 4
1085.58016202 3
1085.8622589 4
1086.61095934 3
1086.79021926 4
1087.17804418 3
1087.48636226 4
1088.13490332 3
1088.2026479 4
1088.38536266 5
1088.39808884 4
1089.01202526 5
1089.62791482 6
1090.85913042 7
1091.10285321 8
1092.79684069 9
1093.03749921 10
1093.09998675 9
1093.21219996 10
1093.66174085 11
1094.4126803 10
1095.00124377 9
1095.02976957 8
1096.10736144 7
1097.1770339 6
1097.36006563 5
1097.47629721 4
1097.76192101 3
1098.58959035 4
1099.2679861 3
1099.42271498 4
1099.60871818 5
1100.01839162 4
1100.61024115 5
1101.81986525 4
1103.04879935 3
1103.27139741 2
1103.3179554 3
1103.33708217 2
1104.06145274 3
1104.54163904 2
1104.83203403 1
1106.12633677 2
1106.42549653 3
1107.14054851 2
1108.04009284 3
1108.82308856 2
1108.94953661 3
1108.99628994 4
1109.4891809 3
1110.69108398 4
1110.88252344 5
1111.96043096 4
1112.29115324 5
1112.35818834 6
1112.4370161 7
1112.48295266 6
1112.5665135 7
1112.87260426 8
1112.96691567 7
1113.37126085 8
1114.68575511 7
1115.47079915 6
1115.8769395 5
1116.50582786 6
1117.65858943 7
1118.14579608 6
1118.17129454 7
1118.31209252 6
1118.56262077 5
1119.49874549 4
1119.75532761 3
1120.59408 2
1120.79646828 1
1120.89074914 2
1121.11612828 3
1121.33559402 2
1121.3750513 1
1121.6570211 0
1122.79976615 1
1123.42119154 0
1124.77784354 1
1126.08537116 0
1128.49516277 1
1128.94828442 2
1129.34023696 1
1130.23671001 0
1132.67546682 1
1132.7056556 2
1133.36233327 1
1133.60231373 2
1133.70510496 1
1134.14653259 2
1134.28888609 1
1134.29625045 0
1134.54632167 1
1134.67933621 0
1136.10148549 1
1136.10714604 0
1136.21125365 1
1136.85279429 0
1136.88109907 1
1137.35125849 2
1137.37359883 3
1137.43104844 2
1137.79071559 3
1137.99887761 2
1138.13299082 1
1138.34839207 0
1138.55127391 1
1138.64261483 0
1139.0717783 1
1140.34005358 0
1141.30754956 1
1141.32214837 0
1141.66341482 1
1142.18962208 0
1143.93365248 1
1145.74439181 2
1146.33738181 1
1146.5705752 0
1150.02967079 1
1150.23963911 2
1151.4531393 3
1153.09820474 4
1153.99958453 5
1154.4184041 6
1155.31988051 7
1155.42408351 6
1155.56694831 5
1155.88549728 6
1156.00195226 7
1156.24963095 6
1156.71669305 5
1156.95342846 6
1157.08281192 7
1157.85786732 6
1159.95919348 7
1160.43571392 6
1161.37729545 7
1161.40546769 8
1161.63832414 7
1161.73815783 8
1161.78024875 7
1162.39914138 6
1163.47271162 7
1163.78692545 6
1164.25343767 7
1164.5038076 6
1164.83301217 5
1165.29489042 6
1165.40206287 5
1165.52459432 6
1167.20155431 7
1167.95917153 8
1168.02975556 7
1168.05225375 8
1168.09578314 9
1168.72146199 10
1169.29271888 11
1169.63981741 12
1169.9553836 13
1170.93063581 12
1171.58900435 11
1171.68990409 10
1171.76699314 9
1172.22437445 10
1172.55961208 11
1172.79982577 12
1174.86884708 11
1175.7242933 10
1176.32962489 9
1176.51589548 8
1176.97325858 7
1176.97461383 6
1177.7079558 7
1178.17735087 8
1178.41145197 7
1178.87189794 8
1179.14856861 9
1179.36485663 10
1181.21715681 11
1181.53111157 12
1181.70681007 11
1182.01434338 10
1182.46325367 11
1182.73291321 10
1182.78728147 9
1183.12041781 10
1183.25161678 9
1184.24773999 8
1184.28205663 7
1185.8433019 8
1185.91775901 9
1186.78432152 10
1187.44736082 11
1188.00295346 10
1188.0216836 9
1188.12416035 10
1190.04500256 9
1190.15557643 8
1190.21070717 9
1190.21977649 10
1190.59164197 9
1191.41014816 10
1191.61210015 9
1191.74023174 10
1191.78785491 11
1192.27622554 10
1193.34422762 11
1193.73345106 12
1194.60962231 11
1195.45763376 10
1195.60629619 9
1196.87531942 8
1197.47387339 7
1197.55778275 8
1198.9661757 7
1199.84659407 8
1200.19129652 7
1200.43441708 8
1201.86945625 7
1202.38244473 6
1202.49048126 7
1203.13811217 8
1203.26700207 7
1204.63285158 8
1206.13533761 9
1206.47114396 8
1206.75118073 9
1206.79233426 10
1208.33245436 9
1208.86356402 8
1209.20277772 7
1209.24694007 8
1209.56534923 9
1210.7692502 10
1210.79058332 11
1211.2141983 10
1211.34777325 9
1211.52187778 10
1212.07233696 9
1212.09838108 10
1212.73055549 9
1213.83615619 10
1213.89326371 11
1214.461372 12
1214.66160374 11
1215.2209448 10
1215.50566482 11
1215.66899116 10
1215.77361048 9
1216.12408676 10
1216.43582278 9
1216.84220063 10
1216.8569803 11
1217.27744653 10
1217.29713787 11
1217.55368219 10
1217.76904931 9
1218.33756124 8
1218.39906903 7
1218.42033556 8
1219.34347671 7
1219.41629135 8
1221.19704961 9
1221.25672078 10
1221.35669072 11
1221.51232148 10
1221.59297442 9
1221.9365078 10
1221.96495295 9
1222.22827928 8
1223.59131471 9
1224.48962415 10
1225.40873377 11
1225.7523726 10
1226.00640857 9
1226.52926006 10
1226.54556652 9
1227.29818191 10
1227.90908182 9
1227.94169843 10
1228.08237919 11
1229.43044558 10
1230.03739886 11
1231.91854839 12
1232.60295669 11
1232.68175572 10
1232.8346928 11
1233.18086823 12
1233.45705489 11
1234.14207226 12
1234.23402569 13
1234.40737026 14
1234.47913585 13
1235.01345541 12
1236.66840884 13
1236.83083596 14
1238.14060281 13
1238.30392735 12
1238.61262523 13
1238.95140142 14
1239.1120556 13
1239.21002299 12
1239.81680042 11
1240.37140312 10
1240.58093711 11
1241.693497 10
1241.74142356 11
1242.78658307 10
1242.82016864 11
1243.58524086 10
1243.85554242 9
1245.23916503 8
1245.24816582 7
1246.15795811 6
1246.62001575 5
1247.49442209 6
1247.72227993 7
1248.36244475 6
1248.93687516 7
1249.3158756 6
1249.3424386 7
1249.71143333 6
1249.85050603 5
1250.00224455 4
1250.23596175 3
1250.98873511 4
1251.95145945 3
1253.13217014 4
1253.50289658 3
1255.05739101 2
1255.40960453 3
1255.70613701 4
1256.42435401 3
1256.64185116 4
1258.95421343 3
1261.1448769 4
1261.38722529 3
1263.01797698 4
1263.38415207 3
1263.41697071 2
1263.62106249 3
1264.38179008 4
1264.4109152 3
1264.72800339 4
1265.11138131 3
1265.85777945 2
1266.19805982 1
1266.41083088 2
1267.19157256 1
1268.25275017 2
1268.84245099 3
1268.84256278 2
1269.2861045 1
1270.06389215 2
1270.85539107 3
1271.94989177 4
1272.25583112 3
1272.82135031 2
1273.57489768 1
1273.62429991 0
1275.27298051 1
1275.59105856 0
1276.66222909 1
1278.21422097 0
1278.2466663 1
1278.91532974 2
1279.1792428 3
1279.3990981 2
1279.85637217 3
1280.08995417 2
1280.94058855 1
1281.0266436 0
1282.65018432 1
1283.19766113 2
1283.66215902 3
1283.70048113 2
1283.92189394 3
1285.05797244 4
1285.11496037 5
1285.37889501 4
1285.40046149 5
1285.74080364 4
1285.88337588 3
1286.15522592 2
1286.16750127 1
1286.19965129 2
1287.05083446 3
1287.59090598 4
1287.68784373 5
1287.75952028 4
1287.81809944 5
1287.97118121 4
1288.07138224 3
1289.35977485 2
1289.69349377 1
1290.25175332 2
1290.3727684 1
1290.44998387 2
1291.74384314 1
1292.00556226 0
1292.30612928 1
1292.93394873 2
1293.52399119 1
1293.77091265 0
1294.43135479 1
1294.95459361 0
1295.4171044 1
1295.65781643 2
1296.56340937 1
1296.6365037 2
1296.85671722 3
1296.97851923 2
1297.5565536 1
1297.79304994 2
1297.87523134 1
1298.42994389 0
1298.48830768 1
1298.65770065 0
1298.94218355 1
1299.08657899 0
1300.15544492 1
1300.33084412 2
1300.55154893 1
1300.59307837 0
1303.72463547 1
1304.20191054 0
1306.57305534 1
1306.76469244 2
1307.37941271 1
1310.75319024 0
1311.49905482 1
1311.70669922 2
1312.24916383 3
1313.50565641 2
1313.5944845 1
1314.08549635 2
1314.3861942 1
1314.4209031 2
1316.18875417 3
1316.57275101 4
1316.72112664 3
1316.84863663 4
1318.49248344 5
1318.78039515 6
1319.24049935 7
1319.41169407 6
1320.05664435 5
1320.51622813 6
1320.77875317 7
1320.87361548 6
1321.82129178 7
1322.75156995 8
1323.13843978 9
1323.2060215 10
1323.29366414 9
1324.0568793 10
1325.11843423 9
1325.80169479 10
1326.14883936 11
1326.70599979 10
1328.46877386 9
1328.53662225 10
1329.07067056 9
1329.55798189 10
1331.21385815 9
1331.80995063 10
1332.17172952 11
1333.60340241 10
1333.79734333 9
1333.80768856 10
1334.29090309 11
1335.62268796 12
1337.11073821 11
1338.03289805 10
1338.81219272 9
1338.95615685 8
1339.65465978 7
1340.14367069 6
1340.65285318 5
1340.89711257 4
1341.31043163 3
1341.56206304 4
1345.86941797 3
1346.29302787 4
1346.45432157 3
1348.19316584 4
1348.42636979 3
1348.74454524 2
1349.1380041 1
1351.40425032 2
1351.41055497 3
1351.62491852 4
1351.66763387 5
1352.8984868 6
1354.22967096 7
1354.7901133 6
1355.15155915 5
1355.25191854 4
1357.23218598 3
1357.32744221 2
1357.41590241 1
1359.47621516 2
1359.60827177 1
1360.17467322 2
1360.28207165 3
1360.72540634 4
1362.17613761 5
1362.39339304 6
1363.42727559 5
1363.48403199 6
1363.66955659 7
1365.34525054 8
1366.19593323 9
1366.49766186 10
1366.57408165 11
1366.92861868 10
1366.97411476 9
1367.34637221 10
1367.70607888 9
1367.90183595 8
1367.98936864 7
1368.00707058 8
1368.93822334 7
1369.0112638 8
1369.41290673 7
1370.18444021 6
1370.23665578 7
1370.25007528 6
1371.59635098 7
1372.3973453 6
1373.1046149 5
1373.52571086 4
1373.64238814 3
1374.14203025 4
1374.20615748 5
1374.58428067 6
1374.84237577 7
1376.1178007 6
1377.04105498 5
1378.95106572 4
1379.22507459 3
1379.46353448 2
1379.66665108 3
1380.92562069 2
1382.78007173 3
1383.91691927 2
1384.51027695 1
1385.53060789 2
1385.56277149 1
1385.84934716 2
1387.28387796 3
1387.40877224 2
1387.63042298 3
1388.04920989 2
1388.87560046 3
1392.19205401 4
1393.17298121 5
1394.1587452 6
1394.28458313 7
1395.56759656 8
1397.10408307 9
1397.72944757 8
1399.06811321 7
1399.28596288 8
1399.40169715 7
1399.64462219 8
1399.83304618 7
1399.96689125 6
1400.63490892 5
1400.75770687 6
1401.1959911 7
1401.68028294 6
1401.70722098 7
1402.53437659 6
1403.41062403 7
1403.5360535 6
1403.83239742 5
1403.99642034 6
1404.4548217 5
1404.52703224 4
1405.19429842 5
1405.91302255 6
1406.48994421 5
1406.93416108 4
1407.19365751 3
1407.71878462 2
1408.01416242 3
1409.02049607 4
1411.31314075 5
1411.38451655 6
1411.5563664 7
1412.64100621 6
1412.83714293 5
1413.23640427 4
1413.33712009 5
1414.16808666 4
1415.01261951 3
1415.07026939 2
1415.71913257 3
1415.80762216 2
1417.04273959 1
1417.76456631 0
1418.17678781 1
1419.5864889 0
1420.15341251 1
1420.19737034 0
1423.43521606 1
1423.58574289 2
1423.97574234 1
1426.18122712 2
1426.23439313 3
1426.90069909 4
1427.03142427 5
1427.07467134 4
1428.61215201 3
1428.66433567 4
1429.48269843 5
1430.26224621 4
1430.62278478 5
1431.0909607 6
1431.11557972 5
1431.84081955 4
1432.63111926 5
1434.02838022 6
1434.23716144 5
1434.3746346 4
1435.13741304 5
1435.15608075 6
1435.37777894 7
1435.67998868 6
1436.0935863 5
1436.18341575 4
1436.20821822 5
1436.26710088 6
1436.49457529 7
1436.98622958 8
1437.45083374 9
1437.65747661 10
1438.97473207 9
1439.6085521 8
1441.56376162 7
1441.81772995 6
1442.02476315 7
1442.45440657 8
1442.58352149 7
1444.0325355 6
1444.04811686 7
1444.91348521 8
1445.19754032 7
1445.46548013 8
1446.08846175 9
1446.90466202 10
1448.29945991 11
1448.65994444 12
1448.89629686 13
1449.82375008 12
1452.07141069 13
1452.20717542 12
1453.42829247 11
1453.98565341 12
1454.36023132 11
1454.51414344 10
1454.95052574 11
1455.34170118 10
1455.51672593 11
1457.70616127 12
1458.43250171 11
1458.86581345 12
1459.8762859 11
1460.80256256 10
1464.87642704 11
1466.57841564 12
1467.827251 13
1468.02935458 12
1468.31268517 11
1469.36843304 12
1469.82182132 11
1469.97410387 10
1470.03864732 9
1470.76249001 8
1471.5195703 7
1472.87278159 8
1472.97394336 9
1474.47043515 8
1474.71739281 7
1475.95983601 8
1476.23642761 9
1476.39090379 8
1476.79870086 9
1477.31185508 10
1477.65832482 11
1479.81911923 12
1480.02883481 13
1480.24375536 12
1481.48644428 13
1484.02418124 14
1484.46951965 15
1484.7015293 16
1484.84280473 15
1487.10664009 14
1487.16010308 15
1487.38309359 16
1487.60707547 17
1488.17268209 18
1488.18676854 19
1489.14248784 20
1489.36095469 19
1489.84447044 18
1490.77786861 17
1491.0414248 16
1491.62515881 17
1493.20287133 18
1493.84024452 17
1494.33014596 16
1494.82774364 17
1495.18180755 16
1495.24126201 15
1495.32970649 16
1495.34096316 17
1495.3762316 16
1495.49294354 15
1495.85366072 16
1496.06247966 15
1497.22303607 14
1497.40762407 13
1497.6631789 14
1498.49040767 15
1498.60810778 16
1498.84845073 17
1498.9019782 18
1499.480613 17
1499.67115053 16
1500.25240975 17
1501.12679658 16
1501.90276991 17
1502.15924944 18
1502.50125106 17
1502.5014952 16
1502.60980807 15
1502.95566282 14
1503.07258159 13
1503.32946627 14
1503.82125302 13
1503.86197389 14
1504.05852234 13
1504.61764268 12
1504.89278884 11
1506.22833446 10
1506.9480725 9
1506.95962648 8
1507.03246071 7
1507.97060866 6
1508.763527 5
1509.37693101 4
1509.61611501 5
1510.01637574 6
1510.65423565 7
1510.88080306 8
1512.10824839 7
1512.3380487 6
1512.71193762 7
1513.27162674 6
1513.31780939 7
1513.34655018 6
1513.59581045 7
1514.04985295 8
1514.27637313 9
1514.72740578 8
1515.94138185 7
1516.03133956 6
1516.17703804 7
1518.42714895 6
1518.74162725 7
1519.35334146 6
1519.38421131 7
1520.07095445 8
1520.8369134 9
1520.89767048 8
1522.46228541 7
1523.16410575 6
1523.23641261 5
1523.69145574 4
1523.88320931 5
1524.03801131 4
1524.53168812 5
1525.78015339 6
1526.25196199 7
1526.83577282 6
1527.01663922 5
1527.13847005 6
1528.49186226 5
1528.78822265 6
1528.92495746 5
1529.56934903 4
1530.05931323 5
1530.24677325 6
1530.56323879 5
1531.18869459 4
1531.43951117 5
1531.87713064 6
1532.64350793 7
1533.53456557 8
1534.42498413 7
1534.73572139 8
1534.80445269 9
1535.46599092 10
1535.60973818 9
1536.32389868 10
1536.47659238 9
1537.08482024 10
1537.6440395 11
1538.04630856 12
1538.64540302 13
1540.01553642 14
1540.84670933 13
1541.82000955 12
1542.0834754 13
1543.02959493 14
1543.17960879 13
1543.59248895 14
1544.55203595 15
1544.88249285 16
1546.24548849 15
1546.76143056 14
1546.78140296 15
1546.87757067 16
1546.91337755 17
1547.06723123 16
1547.1851684 15
1548.55913427 14
1548.69625137 13
1548.8025929 14
1549.31750448 15
1549.41481198 14
1549.89647435 13
1550.3771546 12
1550.5752385 11
1550.79909424 10
1551.93883915 11
1554.39293171 10
1554.91667895 11
1556.34162838 12
1557.16113891 13
1558.06134454 14
